1000
6.40
Pchamber	Preservoir	Thrust	Temp
1123.6936	-368.7564	-0.9763	24.5107
1123.6936	-369.7551	-0.6765	24.5107
1124.7700	-369.2557	-0.8264	24.5107
1123.6936	-368.7564	-0.6765	24.5107
1123.1554	-368.7564	-0.6765	24.5107
1123.6936	-369.2557	-0.6765	24.5107
1124.7700	-368.7564	-0.6765	24.5107
1124.7700	-368.7564	-0.6765	24.5107
1123.6936	-369.2557	-0.6765	24.5107
1123.6936	-369.7551	-0.8264	24.5107
1124.2318	-369.2557	-0.6765	24.5107
1124.2318	-368.7564	-0.2268	24.5107
1124.2318	-368.7564	-0.6765	24.5107
1123.1554	-368.7564	-0.5266	24.5107
1124.2318	-369.2557	-1.1262	24.5107
1124.7700	-369.2557	-0.8264	24.5107
1124.2318	-369.2557	-0.3767	24.5107
1123.6936	-369.2557	-0.8264	24.5107
1123.6936	-369.2557	-0.6765	24.5107
1124.2318	-369.2557	-0.8264	24.5107
1123.6936	-368.7564	-0.6765	24.5107
1123.6936	-369.2557	-0.5266	24.5107
1124.2318	-368.7564	-0.5266	24.5107
1123.6936	-369.2557	-0.8264	24.5107
1124.2318	-369.2557	-0.8264	24.5107
1123.6936	-368.7564	-0.6765	24.5107
1123.6936	-369.7551	-0.5266	24.5107
1124.2318	-369.2557	-0.6765	24.5107
1124.2318	-370.7538	-0.6765	24.5107
1124.2318	-369.2557	-0.6765	24.5107
1123.6936	-369.2557	-0.5266	24.5107
1123.1554	-369.2557	-0.8264	24.5107
1123.6936	-369.2557	-0.6765	24.5107
1123.6936	-368.7564	-0.5266	24.5107
1123.1554	-368.7564	-0.6765	24.5107
1122.6173	-369.7551	-0.8264	24.5107
1123.6936	-369.7551	-0.6765	24.5107
1123.6936	-369.2557	-0.6765	24.5107
1123.6936	-369.2557	-0.6765	24.5107
1122.0791	-368.7564	-0.6765	24.5107
1122.6173	-369.2557	-0.6765	24.5107
1123.1554	-369.2557	-0.8264	24.5107
1123.6936	-369.2557	-0.9763	24.5107
1122.6173	-368.7564	-0.8264	24.5107
1122.0791	-368.7564	-0.5266	24.5107
1122.6173	-369.2557	-0.6765	24.5107
1123.6936	-368.7564	-0.6765	24.5107
1123.1554	-369.2557	-0.6765	24.5107
1122.0791	-370.2544	-0.6765	24.5107
1122.0791	-368.7564	-0.5266	24.5107
1122.6173	-369.2557	-0.6765	24.5107
1122.6173	-368.7564	-0.5266	24.5107
1121.5409	-368.7564	-0.6765	24.5107
1121.5409	-369.2557	-0.8264	24.5107
1121.5409	-369.2557	-0.6765	24.5107
1122.6173	-368.7564	-0.6765	24.5107
1122.0791	-369.2557	-0.6765	24.5151
1121.0027	-369.2557	-0.6765	24.5151
1121.5409	-369.2557	-0.6765	24.5151
1122.6173	-369.2557	-0.8264	24.5151
1122.0791	-369.2557	-0.5266	24.5151
1121.0027	-369.2557	-0.5266	24.5151
1121.0027	-369.7551	-0.6765	24.5151
1121.5409	-369.2557	-0.6765	24.5151
1122.0791	-368.2570	-0.6765	24.5151
1121.0027	-368.2570	-0.6765	24.5151
1121.0027	-369.2557	-0.5266	24.5151
1121.5409	-368.7564	-0.8264	24.5151
1121.5409	-369.2557	-0.6765	24.5151
1119.9264	-369.2557	-0.3767	24.5151
1119.9264	-369.2557	-1.1262	24.5151
1121.0027	-368.7564	-0.8264	24.5151
1121.0027	-368.2570	-0.8264	24.5151
1120.4645	-368.7564	-0.5266	24.5151
1119.9264	-368.7564	-0.6765	24.5151
1119.9264	-369.2557	-0.8264	24.5151
1121.0027	-368.7564	-0.6765	24.5151
1120.4645	-368.7564	-0.5266	24.5151
1119.3882	-368.7564	-0.8264	24.5151
1119.3882	-368.7564	-0.5266	24.5151
1119.9264	-368.7564	-0.6765	24.5151
1119.9264	-368.2570	-0.5266	24.5151
1119.9264	-368.7564	-0.5266	24.5151
1119.3882	-368.7564	-0.6765	24.5151
1118.8500	-369.2557	-0.6765	24.5151
1119.3882	-368.2570	-0.8264	24.5151
1118.8500	-368.7564	-0.6765	24.5151
1117.7736	-369.2557	-0.8264	24.5151
1117.7736	-369.2557	-0.5266	24.5151
1119.3882	-368.2570	-0.6765	24.5151
1118.3118	-369.2557	-0.6765	24.5151
1117.7736	-369.7551	-0.6765	24.5151
1118.8500	-368.7564	-0.6765	24.5151
1118.3118	-368.7564	-0.8264	24.5151
1117.7736	-368.7564	-0.3767	24.5151
1118.3118	-368.7564	-0.8264	24.5151
1118.8500	-368.7564	-0.6765	24.5151
1117.7736	-368.2570	-0.6765	24.5151
1118.3118	-368.2570	-0.8264	24.5151
1117.7736	-368.7564	-0.5266	24.5151
1117.7736	-368.2570	-0.6765	24.5151
1117.7736	-368.7564	-0.8264	24.5151
1117.7736	-368.7564	-0.5266	24.5151
1117.7736	-369.2557	-0.6765	24.5151
1117.7736	-369.7551	-0.8264	24.5151
1117.2355	-368.7564	-0.6765	24.5151
1117.2355	-368.2570	-0.5266	24.5151
1116.1591	-369.2557	-0.6765	24.5151
1117.7736	-369.2557	-0.9763	24.5151
1117.2355	-368.2570	-0.6765	24.5151
1116.6973	-368.2570	-0.5266	24.5151
1116.6973	-369.2557	-0.8264	24.5151
1117.7736	-368.7564	-0.8264	24.5151
1117.2355	-368.7564	-0.6765	24.5151
1117.2355	-368.7564	-0.6765	24.5151
1116.1591	-368.2570	-0.6765	24.5151
1116.6973	-368.2570	-0.5266	24.5151
1117.2355	-369.2557	-0.6765	24.5151
1116.6973	-368.2570	-0.6765	24.5151
1116.1591	-369.7551	-0.6765	24.5151
1116.6973	-368.7564	-0.6765	24.5151
1115.6209	-368.7564	-0.6765	24.5151
1115.6209	-368.7564	-0.6765	24.5151
1115.6209	-369.2557	-0.6765	24.5151
1116.1591	-368.2570	-0.8264	24.5151
1116.6973	-367.7576	-0.2268	24.5151
1115.6209	-369.2557	-0.6765	24.5210
1116.1591	-368.7564	-0.5266	24.5210
1116.6973	-368.2570	-0.6765	24.5210
1116.1591	-368.2570	-0.6765	24.5210
1116.1591	-368.2570	-0.6765	24.5210
1116.6973	-368.2570	-0.8264	24.5210
1116.6973	-368.2570	-0.3767	24.5210
1116.1591	-368.7564	-0.6765	24.5210
1115.6209	-369.2557	-0.6765	24.5210
1116.1591	-368.7564	-0.6765	24.5210
1116.6973	-368.2570	-0.5266	24.5210
1116.1591	-368.2570	-0.6765	24.5210
1115.6209	-369.2557	-0.8264	24.5210
1116.6973	-368.2570	-0.6765	24.5210
1115.6209	-368.7564	-0.6765	24.5210
1115.0828	-368.7564	-0.6765	24.5210
1116.1591	-368.7564	-0.6765	24.5210
1116.6973	-367.7576	-0.6765	24.5210
1116.1591	-367.7576	-0.6765	24.5210
1116.1591	-368.2570	-0.6765	24.5210
1116.1591	-368.2570	-0.6765	24.5210
1116.1591	-368.2570	-0.6765	24.5210
1116.6973	-368.2570	-0.5266	24.5210
1115.6209	-368.7564	-0.3767	24.5210
1116.6973	-369.2557	-0.8264	24.5210
1116.6973	-368.7564	-0.5266	24.5210
1116.1591	-367.7576	-0.3767	24.5210
1116.6973	-368.7564	-0.5266	24.5210
1116.1591	-368.2570	-0.8264	24.5210
1117.2355	-368.2570	-0.6765	24.5210
1116.6973	-368.2570	-0.6765	24.5210
1116.1591	-368.2570	-0.6765	24.5210
1116.6973	-368.7564	-0.8264	24.5210
1118.3118	-368.7564	-0.6765	24.5210
1117.2355	-368.2570	-0.5266	24.5210
1116.6973	-368.2570	-0.6765	24.5210
1116.6973	-368.2570	-0.6765	24.5210
1117.7736	-368.7564	-0.5266	24.5210
1116.1591	-367.7576	-0.6765	24.5210
1117.2355	-368.2570	-0.5266	24.5210
1117.7736	-368.7564	-0.8264	24.5210
1117.7736	-368.7564	-0.5266	24.5210
1117.7736	-368.2570	-0.6765	24.5210
1117.2355	-368.7564	-0.6765	24.5210
1117.7736	-368.7564	-0.8264	24.5210
1118.3118	-368.2570	-0.6765	24.5210
1117.2355	-368.7564	-0.6765	24.5210
1117.2355	-368.7564	-0.6765	24.5210
1117.7736	-368.2570	-0.6765	24.5210
1119.3882	-368.7564	-0.6765	24.5210
1117.7736	-368.2570	-0.6765	24.5210
1117.2355	-368.7564	-0.6765	24.5210
1117.7736	-369.2557	-0.6765	24.5210
1118.3118	-368.7564	-0.6765	24.5210
1117.7736	-368.2570	-0.6765	24.5210
1117.7736	-368.2570	-0.5266	24.5210
1118.8500	-369.2557	-0.8264	24.5210
1118.8500	-368.2570	-0.5266	24.5210
1118.3118	-368.2570	-0.6765	24.5210
1118.3118	-368.2570	-0.8264	24.5210
1119.3882	-368.7564	-0.5266	24.5210
1118.3118	-368.2570	-0.6765	24.5210
1117.7736	-368.7564	-0.5266	24.5210
1118.8500	-368.7564	-0.6765	24.5210
1118.8500	-368.2570	-0.8264	24.5210
1118.3118	-368.7564	-0.5266	24.5210
1118.8500	-368.2570	-0.5266	24.5210
1117.7736	-368.7564	-0.8264	24.5210
1119.3882	-368.7564	-0.6765	24.5210
1119.3882	-368.2570	-0.8264	24.5210
1118.3118	-369.2557	-0.6765	24.5266
1117.7736	-369.2557	-0.8264	24.5266
1119.3882	-368.7564	-0.5266	24.5266
1119.3882	-368.2570	-0.6765	24.5266
1118.3118	-368.2570	-0.5266	24.5266
1118.8500	-368.7564	-0.8264	24.5266
1119.9264	-368.7564	-0.6765	24.5266
1117.7736	-368.2570	-0.6765	24.5266
1118.8500	-368.7564	-0.8264	24.5266
1118.3118	-368.2570	-0.5266	24.5266
1119.3882	-369.2557	-0.6765	24.5266
1118.3118	-368.7564	-0.6765	24.5266
1118.3118	-368.7564	-0.8264	24.5266
1119.3882	-368.7564	-0.6765	24.5266
1118.8500	-368.7564	-0.2268	24.5266
1118.3118	-368.7564	-0.6765	24.5266
1118.8500	-368.7564	-0.8264	24.5266
1119.3882	-369.2557	-0.6765	24.5266
1118.8500	-367.7576	-0.5266	24.5266
1118.3118	-368.2570	-0.5266	24.5266
1117.7736	-368.7564	-0.8264	24.5266
1118.8500	-367.7576	-0.6765	24.5266
1118.3118	-368.7564	-0.6765	24.5266
1117.2355	-368.7564	-0.5266	24.5266
1117.7736	-368.7564	-0.8264	24.5266
1118.3118	-368.7564	-0.6765	24.5266
1118.3118	-368.2570	-0.6765	24.5266
1117.7736	-368.7564	-0.6765	24.5266
1117.7736	-369.2557	-0.6765	24.5266
1117.7736	-368.7564	-0.6765	24.5266
1117.2355	-368.2570	-0.5266	24.5266
1116.6973	-368.7564	-0.6765	24.5266
1116.1591	-368.7564	-0.5266	24.5266
1117.2355	-368.2570	-0.6765	24.5266
1116.6973	-368.2570	-0.5266	24.5266
1115.6209	-368.7564	-0.5266	24.5266
1116.1591	-368.2570	-0.8264	24.5266
1116.1591	-368.2570	-0.3767	24.5266
1115.6209	-368.2570	-0.5266	24.5266
1115.0828	-368.2570	-0.8264	24.5266
1115.0828	-368.2570	-0.8264	24.5266
1117.2355	-368.2570	-0.3767	24.5266
1114.5446	-368.2570	-0.5266	24.5266
1113.4682	-368.2570	-0.6765	24.5266
1114.5446	-368.2570	-0.8264	24.5266
1115.0828	-368.2570	-0.6765	24.5266
1112.3919	-368.2570	-0.6765	24.5266
1112.9300	-368.7564	-0.6765	24.5266
1112.9300	-368.7564	-0.6765	24.5266
1114.0064	-368.7564	-0.8264	24.5266
1112.9300	-368.2570	-0.5266	24.5266
1112.3919	-368.2570	-0.8264	24.5266
1113.4682	-367.7576	-0.6765	24.5266
1112.3919	-368.2570	-0.6765	24.5266
1111.8537	-368.2570	-0.8264	24.5266
1112.3919	-367.7576	-0.5266	24.5266
1111.8537	-368.2570	-0.6765	24.5266
1110.2391	-367.2583	-0.6765	24.5266
1110.7773	-368.2570	-0.5266	24.5266
1110.7773	-368.2570	-0.6765	24.5266
1110.7773	-367.2583	-0.6765	24.5266
1110.7773	-367.7576	-0.6765	24.5266
1109.1628	-368.2570	-0.6765	24.5266
1109.7010	-368.2570	-0.6765	24.5266
1109.1628	-367.2583	-0.6765	24.5266
1108.6246	-367.7576	-0.8264	24.5266
1108.0864	-367.7576	-0.8264	24.5266
1109.1628	-368.2570	-0.8264	24.5266
1108.6246	-367.2583	-0.6765	24.5266
1108.6246	-367.7576	-0.6765	24.5266
1107.5482	-367.7576	-0.5266	24.5269
1107.5482	-368.2570	-0.6765	24.5269
1108.0864	-367.2583	-0.6765	24.5269
1106.4719	-367.7576	-0.6765	24.5269
1106.4719	-368.2570	-0.6765	24.5269
1107.5482	-367.7576	-0.5266	24.5269
1107.0101	-367.7576	-0.6765	24.5269
1105.9337	-367.7576	-0.3767	24.5269
1107.0101	-367.2583	-0.6765	24.5269
1105.9337	-366.7589	-0.6765	24.5269
1106.4719	-367.2583	-0.6765	24.5269
1104.8573	-367.7576	-0.6765	24.5269
1104.3192	-367.7576	-0.6765	24.5269
1105.3955	-367.2583	-0.6765	24.5269
1106.4719	-367.2583	-0.5266	24.5269
1105.3955	-367.7576	-0.6765	24.5269
1104.8573	-367.2583	-0.8264	24.5269
1104.8573	-367.7576	-0.6765	24.5269
1104.8573	-367.2583	-0.6765	24.5269
1104.3192	-367.2583	-0.6765	24.5269
1104.8573	-367.7576	-0.8264	24.5269
1104.3192	-366.7589	-0.6765	24.5269
1104.3192	-367.7576	-0.2268	24.5269
1104.3192	-367.2583	-0.6765	24.5269
1104.3192	-366.7589	-0.8264	24.5269
1104.3192	-367.2583	-0.8264	24.5269
1103.2428	-367.2583	-0.8264	24.5269
1103.2428	-367.7576	-0.6765	24.5269
1103.2428	-366.7589	-0.6765	24.5269
1104.3192	-368.7564	-0.6765	24.5269
1103.2428	-366.7589	-0.5266	24.5269
1103.7810	-367.7576	-0.5266	24.5269
1103.7810	-368.2570	-0.8264	24.5269
1103.2428	-366.2596	-0.5266	24.5269
1103.7810	-367.2583	-0.5266	24.5269
1102.7046	-367.2583	-0.8264	24.5269
1103.2428	-367.2583	-0.6765	24.5269
1103.7810	-367.2583	-0.6765	24.5269
1103.7810	-366.7589	-0.8264	24.5269
1103.2428	-367.7576	-0.8264	24.5269
1103.7810	-367.2583	-0.8264	24.5269
1104.3192	-366.7589	-0.5266	24.5269
1102.7046	-366.7589	-0.6765	24.5269
1102.7046	-368.2570	-0.6765	24.5269
1103.7810	-367.7576	-0.6765	24.5269
1103.7810	-367.7576	-0.6765	24.5269
1104.3192	-366.7589	-0.5266	24.5269
1103.7810	-367.7576	-0.5266	24.5269
1103.7810	-366.7589	-0.5266	24.5269
1105.3955	-366.7589	-0.6765	24.5269
1104.3192	-367.7576	-0.8264	24.5269
1104.3192	-368.2570	-0.6765	24.5269
1104.8573	-367.2583	-0.8264	24.5269
1104.3192	-367.2583	-0.5266	24.5269
1103.2428	-367.2583	-0.8264	24.5269
1104.3192	-367.2583	-0.6765	24.5269
1104.3192	-366.7589	-0.3767	24.5269
1104.3192	-366.7589	-0.8264	24.5269
1104.3192	-367.2583	-0.8264	24.5269
1104.8573	-367.2583	-0.5266	24.5269
1104.8573	-366.7589	-0.6765	24.5269
1104.3192	-367.7576	-0.6765	24.5269
1103.2428	-366.7589	-0.8264	24.5269
1104.8573	-367.2583	-0.6765	24.5269
1105.3955	-367.2583	-0.6765	24.5269
1105.3955	-367.7576	-0.6765	24.5269
1104.3192	-367.7576	-0.5266	24.5269
1105.3955	-367.2583	-0.6765	24.5269
1105.3955	-366.7589	-0.5266	24.5269
1105.3955	-367.2583	-0.8264	24.5269
1105.9337	-367.7576	-0.8264	24.5183
1106.4719	-367.7576	-0.8264	24.5183
1105.9337	-367.2583	-0.8264	24.5183
1105.9337	-366.7589	-0.5266	24.5183
1105.9337	-367.2583	-0.6765	24.5183
1106.4719	-367.2583	-0.8264	24.5183
1106.4719	-367.2583	-0.6765	24.5183
1105.9337	-367.7576	-0.5266	24.5183
1106.4719	-367.7576	-0.9763	24.5183
1106.4719	-367.2583	-0.6765	24.5183
1106.4719	-366.7589	-0.8264	24.5183
1107.0101	-367.2583	-0.6765	24.5183
1106.4719	-366.7589	-0.8264	24.5183
1107.5482	-367.2583	-0.6765	24.5183
1107.0101	-367.2583	-0.6765	24.5183
1105.3955	-367.2583	-0.8264	24.5183
1107.0101	-367.7576	-0.8264	24.5183
1107.5482	-366.7589	-0.6765	24.5183
1107.0101	-367.7576	-0.5266	24.5183
1106.4719	-367.2583	-0.6765	24.5183
1107.5482	-367.2583	-0.8264	24.5183
1107.5482	-367.2583	-0.6765	24.5183
1107.5482	-368.2570	-0.5266	24.5183
1107.5482	-367.2583	-0.5266	24.5183
1108.0864	-367.7576	-0.6765	24.5183
1108.0864	-367.7576	-0.6765	24.5183
1108.0864	-367.2583	-0.5266	24.5183
1107.5482	-367.7576	-0.6765	24.5183
1108.0864	-367.2583	-0.5266	24.5183
1107.5482	-366.7589	-0.6765	24.5183
1108.0864	-367.2583	-0.6765	24.5183
1107.5482	-367.7576	-0.8264	24.5183
1108.6246	-367.7576	-0.6765	24.5183
1108.6246	-367.2583	-0.5266	24.5183
1108.0864	-367.7576	-0.6765	24.5183
1107.5482	-368.2570	-0.5266	24.5183
1108.6246	-367.2583	-0.6765	24.5183
1108.0864	-367.2583	-0.6765	24.5183
1107.5482	-366.7589	-0.6765	24.5183
1108.0864	-367.2583	-0.8264	24.5183
1108.6246	-367.7576	-0.8264	24.5183
1108.6246	-367.2583	-0.5266	24.5183
1108.6246	-366.7589	-0.0769	24.5183
1107.5482	-367.7576	-0.8264	24.5183
1109.1628	-366.2596	-0.8264	24.5183
1108.6246	-366.2596	-0.6765	24.5183
1108.0864	-366.7589	-0.5266	24.5183
1108.6246	-367.7576	-0.8264	24.5183
1109.1628	-367.2583	-0.5266	24.5183
1108.6246	-366.7589	-0.6765	24.5183
1107.5482	-367.2583	-0.6765	24.5183
1108.0864	-368.2570	-0.8264	24.5183
1108.6246	-367.2583	-0.6765	24.5183
1108.0864	-367.2583	-0.5266	24.5183
1107.5482	-367.2583	-0.8264	24.5183
1108.6246	-367.2583	-0.5266	24.5183
1109.7010	-366.7589	-0.6765	24.5183
1108.0864	-366.7589	-0.8264	24.5183
1108.0864	-368.2570	-0.6765	24.5183
1108.6246	-367.2583	-0.5266	24.5183
1108.6246	-367.2583	-0.6765	24.5183
1107.5482	-366.7589	-0.5266	24.5183
1107.5482	-367.7576	-0.6765	24.5183
1109.1628	-366.2596	-0.6765	24.5183
1108.6246	-366.2596	-0.6765	24.5183
1108.0864	-367.2583	-0.5266	24.5183
1107.5482	-367.7576	-0.6765	24.5183
1107.5482	-367.2583	-0.5266	24.5183
1108.6246	-367.7576	-0.6765	24.5183
1107.5482	-367.7576	-0.5266	24.5183
1107.5482	-367.7576	-0.8264	24.5183
1108.6246	-367.2583	-0.9763	24.5183
1108.0864	-367.2583	-0.5266	24.5183
1108.0864	-367.7576	-0.6765	24.5183
1108.6246	-366.7589	-0.8264	24.5183
1107.5482	-367.7576	-0.6765	24.5183
1107.0101	-366.7589	-0.5266	24.5183
1106.4719	-367.7576	-0.6765	24.5183
1108.6246	-367.7576	-0.8264	24.5183
1108.0864	-366.7589	-0.6765	24.5183
1107.0101	-369.2557	-0.6765	24.5183
1107.5482	-368.2570	-0.8264	24.5183
1108.0864	-367.2583	-0.8264	24.5183
1107.5482	-366.2596	-0.8264	24.5183
1106.4719	-367.2583	-0.5266	24.5183
1107.0101	-366.7589	-0.8264	24.5183
1109.1628	-367.7576	-0.6765	24.5183
1107.5482	-367.7576	-0.5266	24.5183
1107.0101	-366.7589	-0.6765	24.5183
1107.5482	-367.7576	-0.6765	24.5183
1108.0864	-367.2583	-0.6765	24.5183
1108.0864	-366.7589	-0.6765	24.5183
1107.0101	-367.7576	-0.8264	24.5183
1107.5482	-367.7576	-0.8264	24.5183
1108.0864	-366.7589	-0.6765	24.5183
1108.0864	-367.2583	-0.6765	24.5183
1107.5482	-367.2583	-0.5266	24.5183
1108.0864	-367.7576	-0.6765	24.5183
1108.6246	-367.2583	-0.3767	24.5183
1108.0864	-367.2583	-0.6765	24.5183
1107.5482	-367.7576	-0.6765	24.5183
1107.0101	-368.2570	-0.6765	24.5183
1108.6246	-367.2583	-0.6765	24.5183
1108.0864	-366.7589	-0.5266	24.5183
1108.0864	-367.7576	-0.8264	24.5183
1108.0864	-367.2583	-0.6765	24.5183
1108.6246	-367.2583	-0.6765	24.5183
1108.0864	-367.2583	-0.6765	24.5183
1107.5482	-367.7576	-0.6765	24.5183
1108.6246	-367.2583	-0.8264	24.5183
1108.6246	-366.7589	-0.8264	24.5183
1107.0101	-367.2583	-0.5266	24.5183
1109.1628	-367.7576	-0.6765	24.5183
1109.1628	-367.2583	-0.2268	24.5183
1108.6246	-367.2583	-0.6765	24.5183
1108.0864	-367.7576	-0.6765	24.5183
1109.1628	-367.2583	-0.8264	24.5183
1109.1628	-367.7576	-0.6765	24.5183
1109.1628	-366.7589	-0.8264	24.5183
1108.0864	-367.2583	-0.5266	24.5183
1108.6246	-367.2583	-0.8264	24.5183
1109.7010	-367.7576	-0.6765	24.5183
1109.7010	-366.7589	-0.5266	24.5183
1108.6246	-367.2583	-0.2268	24.5183
1110.2391	-367.2583	-0.8264	24.5183
1109.1628	-367.7576	-0.6765	24.5183
1110.2391	-367.7576	-0.5266	24.5183
1110.2391	-367.2583	-0.8264	24.5183
1109.1628	-367.7576	-0.5266	24.5183
1110.7773	-367.2583	-0.6765	24.5183
1110.7773	-367.2583	-0.5266	24.5183
1109.7010	-368.2570	-0.6765	24.5183
1110.2391	-368.2570	-0.6765	24.5183
1111.8537	-367.7576	-0.6765	24.5183
1110.7773	-367.7576	-0.5266	24.5183
1110.7773	-367.7576	-0.6765	24.5183
1110.7773	-367.7576	-0.8264	24.5183
1111.8537	-367.2583	-0.5266	24.5183
1110.7773	-367.7576	-0.8264	24.5183
1111.3155	-367.7576	-0.6765	24.5183
1112.3919	-367.7576	-0.8264	24.5194
1112.3919	-368.2570	-0.5266	24.5194
1110.7773	-367.2583	-0.6765	24.5194
1111.8537	-368.2570	-0.6765	24.5194
1112.3919	-367.2583	-0.6765	24.5194
1111.3155	-368.2570	-0.5266	24.5194
1111.8537	-367.7576	-0.5266	24.5194
1111.3155	-367.7576	-0.6765	24.5194
1113.4682	-367.2583	-0.6765	24.5194
1112.9300	-367.7576	-0.6765	24.5194
1112.9300	-368.2570	-0.5266	24.5194
1111.8537	-368.7564	-0.6765	24.5194
1113.4682	-367.7576	-0.6765	24.5194
1112.9300	-367.7576	-0.5266	24.5194
1112.3919	-367.7576	-0.2268	24.5194
1113.4682	-367.7576	-1.1262	24.5194
1114.0064	-367.7576	-0.6765	24.5194
1112.9300	-367.7576	-0.5266	24.5194
1112.9300	-368.2570	-0.6765	24.5194
1112.9300	-368.2570	-0.5266	24.5194
1113.4682	-368.7564	-0.6765	24.5194
1113.4682	-366.7589	-0.6765	24.5194
1112.9300	-368.2570	-0.5266	24.5194
1113.4682	-368.2570	-0.5266	24.5194
1114.5446	-367.7576	-0.6765	24.5194
1113.4682	-367.7576	-0.6765	24.5194
1114.0064	-368.2570	-0.6765	24.5194
1114.0064	-367.7576	-0.6765	24.5194
1115.0828	-367.7576	-0.8264	24.5194
1113.4682	-368.7564	-0.5266	24.5194
1114.0064	-368.2570	-0.5266	24.5194
1115.0828	-368.7564	-0.6765	24.5194
1115.0828	-367.7576	-0.6765	24.5194
1114.0064	-367.7576	-0.8264	24.5194
1115.0828	-367.7576	-0.8264	24.5194
1115.0828	-367.7576	-0.5266	24.5194
1115.6209	-367.7576	-0.6765	24.5194
1114.0064	-367.7576	-0.5266	24.5194
1115.0828	-367.7576	-0.8264	24.5194
1115.6209	-367.7576	-0.5266	24.5194
1115.6209	-367.7576	-0.5266	24.5194
1115.0828	-368.2570	-0.5266	24.5194
1115.6209	-368.7564	-0.6765	24.5194
1116.1591	-368.2570	-0.9763	24.5194
1116.1591	-367.2583	-0.6765	24.5194
1115.6209	-367.7576	-0.6765	24.5194
1116.6973	-368.2570	-0.6765	24.5194
1116.1591	-368.2570	-0.5266	24.5194
1115.6209	-368.7564	-0.5266	24.5194
1116.1591	-368.2570	-0.6765	24.5194
1117.2355	-369.2557	-0.5266	24.5194
1116.1591	-368.2570	-0.2268	24.5194
1115.6209	-368.2570	-0.8264	24.5194
1117.2355	-368.7564	-0.6765	24.5194
1117.7736	-367.2583	-0.8264	24.5194
1117.7736	-367.7576	-0.6765	24.5194
1117.7736	-367.2583	-0.3767	24.5194
1117.7736	-367.7576	-0.6765	24.5194
1118.3118	-367.7576	-0.6765	24.5194
1117.2355	-368.2570	-0.8264	24.5194
1117.7736	-369.2557	-0.3767	24.5194
1118.8500	-369.2557	-0.6765	24.5194
1118.8500	-368.2570	-0.6765	24.5194
1117.2355	-368.2570	-0.6765	24.5194
1118.3118	-368.7564	-0.5266	24.5194
1118.3118	-368.7564	-0.6765	24.5194
1119.3882	-368.2570	-0.3767	24.5194
1118.8500	-368.7564	-0.8264	24.5194
1119.3882	-368.2570	-0.5266	24.5194
1119.9264	-367.7576	-0.8264	24.5194
1119.3882	-368.2570	-0.2268	24.5186
1119.3882	-368.7564	-0.8264	24.5186
1120.4645	-368.7564	-0.6765	24.5186
1120.4645	-368.2570	-0.5266	24.5186
1120.4645	-368.7564	-0.6765	24.5186
1119.9264	-368.7564	-0.6765	24.5186
1121.0027	-368.2570	-0.6765	24.5186
1120.4645	-368.2570	-0.5266	24.5186
1121.5409	-369.2557	-0.6765	24.5186
1121.0027	-368.2570	-0.8264	24.5186
1121.5409	-368.7564	-0.6765	24.5186
1121.5409	-368.2570	-0.5266	24.5186
1121.0027	-369.2557	-0.5266	24.5186
1121.0027	-368.7564	-0.6765	24.5186
1123.1554	-368.2570	-0.6765	24.5186
1121.5409	-368.7564	-0.2268	24.5186
1122.0791	-369.2557	-0.6765	24.5186
1122.6173	-368.7564	-0.6765	24.5186
1123.6936	-368.7564	-0.8264	24.5186
1122.6173	-368.7564	-0.6765	24.5186
1122.6173	-369.2557	-0.5266	24.5186
1123.6936	-368.7564	-0.6765	24.5186
1124.2318	-368.2570	-0.5266	24.5186
1123.1554	-369.2557	-0.8264	24.5186
1123.6936	-369.2557	-0.8264	24.5186
1124.7700	-368.7564	-0.8264	24.5186
1123.6936	-369.2557	-0.5266	24.5186
1124.2318	-368.7564	-0.6765	24.5186
1124.2318	-368.7564	-0.9763	24.5186
1124.7700	-368.7564	-1.1262	24.5186
1124.2318	-369.2557	-0.5266	24.5186
1124.2318	-369.2557	-0.5266	24.5186
1125.3082	-369.2557	-0.6765	24.5186
1126.3845	-368.7564	-0.6765	24.5186
1124.7700	-368.7564	-0.5266	24.5186
1125.3082	-369.2557	-0.8264	24.5186
1126.3845	-369.7551	-0.6765	24.5186
1125.3082	-368.7564	-0.6765	24.5186
1125.8463	-369.2557	-0.5266	24.5186
1126.3845	-369.7551	-0.6765	24.5186
1126.9227	-369.2557	-0.5266	24.5186
1126.3845	-369.2557	-0.6765	24.5186
1125.8463	-369.7551	-0.5266	24.5186
1126.9227	-369.2557	-0.6765	24.5186
1126.9227	-369.2557	-0.5266	24.5186
1126.3845	-369.2557	-0.6765	24.5186
1125.8463	-369.7551	-0.5266	24.5186
1127.9991	-368.7564	-0.5266	24.5186
1126.9227	-369.2557	-0.5266	24.5186
1126.3845	-368.7564	-0.5266	24.5186
1126.3845	-370.7538	-0.5266	24.5186
1127.4609	-369.2557	-0.5266	24.5186
1127.9991	-368.7564	-0.5266	24.5186
1126.9227	-368.7564	-0.6765	24.5186
1127.9991	-369.7551	-0.5266	24.5186
1128.5372	-369.2557	-0.8264	24.5186
1127.4609	-369.2557	-0.2268	24.5186
1127.4609	-369.7551	-0.8264	24.5186
1128.5372	-369.2557	-0.8264	24.5186
1129.0754	-368.7564	-0.6765	24.5186
1127.4609	-368.7564	-0.6765	24.5186
